1000,-0.00013611082006917793,-0.32075664906558116,
1047.1285480508984,-0.00014924232083377513,-0.3358731056922978,
1096.478196143184,-0.00016364067946863316,-0.35170192881981094,
1148.1536214968817,-0.0001794281109073442,-0.36827668381721024,
1202.2644346174118,-0.00019673861928918505,-0.38563251684004735,
1258.9254117941662,-0.00021571913499017004,-0.4038062291674663,
1318.2567385564062,-0.0002365307612660097,-0.422836355018588,
1380.3842646028838,-0.00025935014107436767,-0.44276324300854325,
1445.4397707459266,-0.0002843709556757314,-0.46362914141158135,
1513.5612484362073,-0.0003118055676543745,-0.48547828740596205,
1584.8931924611124,-0.00034188682231572616,-0.508357000482877,
1659.5869074375596,-0.0003748700226849119,-0.5323137802094355,
1737.8008287493728,-0.0004110350948215579,-0.5573994085437819,
1819.7008586099826,-0.0004506889617414367,-0.5836670569086986,
1905.4607179632444,-0.0004941681460671159,-0.6111723982385509,
1995.2623149688768,-0.0005418416233621952,-0.6399737242231922,
2089.2961308540366,-0.0005941139502662172,-0.6701320679813495,
2187.7616239495496,-0.0006514286938522708,-0.7017113324051797,
2290.86765276777,-0.000714272191146673,-0.73477842442695,
2398.8329190194872,-0.0007831776705190864,-0.7694033954682198,
2511.886431509577,-0.00085872976970849,-0.8056595883414076,
2630.2679918953786,-0.0009415694885019456,-0.843623790883164,
2754.228703338163,-0.0010323996178127784,-0.8833763966085072,
2884.0315031266027,-0.001131990690791829,-0.9250015726841032,
3019.951720402013,-0.0012411875059822027,-0.9685874355283526,
3162.2776601683763,-0.0013609162773086116,-1.0142262343549298,
3311.311214825908,-0.0014921924708435556,-1.062014542985048,
3467.3685045253133,-0.0016361293939992664,-1.1120534602617984,
3630.78054770101,-0.0017939476090260884,-1.164448819407332,
3801.8939632056085,-0.001966985249420165,-1.2193114066701858,
3981.071705534969,-0.002156709325326901,-1.2767571896155074,
4168.693834703351,-0.0023647281120584415,-1.3369075554150425,
4365.158322401657,-0.00259280472468578,-1.3998895594962126,
4570.881896148747,-0.0028428719913080112,-1.4658361849101187,
4786.30092322638,-0.0031170487480582723,-1.5348866127763938,
5011.87233627272,-0.0034176576903625993,-1.6071865041581301,
5248.074602497723,-0.003747244927406444,-1.6828882937120033,
5495.408738576237,-0.004108601400266621,-1.7621514954466606,
5754.399373371566,-0.00450478633892294,-1.8451430209057194,
6025.595860743569,-0.0049391529493103305,-1.932037510069452,
6309.57344480193,-0.005415376538903764,-2.0230176752407307,
6606.934480075951,-0.0059374853081287475,-2.1182746581445424,
6918.309709189355,-0.006509894055193294,-2.2180084004258442,
7244.359600749891,-0.007137441063924084,-2.3224280276754916,
7585.775750291828,-0.007825428467878462,-2.431752247047686,
7943.282347242805,-0.008579666409553701,-2.546209758452401,
8317.6377110267,-0.00940652134095562,-2.666039679210885,
8709.635899560797,-0.01031296884122741,-2.791491981949147,
9120.108393559087,-0.011306651358543545,-2.9228279453707073,
9549.925860214349,-0.012395941317078952,-3.0603206173928217,
9999.999999999989,-0.013590010065547373,-3.2042552899465604,
10471.285480508985,-0.014898903181707248,-3.35492998452674,
10964.781961431829,-0.01633362268702258,-3.512655947328448,
11481.536214968817,-0.01790621676758532,-3.677758152518213,
12022.644346174131,-0.0196298776409428,-3.8505758118540685,
12589.254117941662,-0.021519048253653972,-4.031462888484609,
13182.567385564047,-0.023589538540605356,-4.220788612315202,
13803.842646028837,-0.0258586520240772,-4.418937993823501,
14454.39770745925,-0.028345323577541912,-4.626312332627914,
15135.612484362071,-0.03107026922524605,-4.8433297164534865,
15848.931924611108,-0.03405614889296813,-5.070425505389907,
16595.869074375598,-0.03732774306650622,-5.308052795487562,
17378.00828749373,-0.04091214435066371,-5.556682854777226,
18197.008586099826,-0.044838964951164184,-5.816805523718983,
19054.607179632443,-0.04914056112212129,-6.088929570872127,
19952.62314968879,-0.05385227562990307,-6.373582993222449,
20892.961308540365,-0.05901269927666444,-6.67131324909256,
21877.616239495517,-0.06466395249945613,-6.982687409888175,
22908.6765276777,-0.07085198800870501,-7.308292215087445,
23988.329190194898,-0.07762691534719014,-7.648734012858978,
